Dev,GDP,T_Expen,Income,Pop,Ed,EtOH,HepB,Polio,Dipt,HIV,BMI,A_Mort,lt5y_D,Th_5-9y,L_Expec
0,566.513873,5.58,0.4,2567666.0,9.2,1.19,76.0,73.0,76.0,6.9,21.3,48.0,90,3.5,54.8
0,526.5313517,6.23,0.397,249395.0,9.5,0.94,76.0,73.0,76.0,9.6,2.9,47.0,94,3.6,54.3
0,419.2258149,5.38,0.39,2422145.0,9.3,0.96,74.0,73.0,74.0,10.8,2.5,47.0,98,3.6,54.0
0,463.852618,5.43,0.382,2352463.0,9.2,1.18,74.0,74.0,74.0,11.3,2.1,4.0,101,3.6,53.8
0,53.127719,4.91,0.372,22846758.0,8.8,1.48,75.0,74.0,75.0,12.6,19.7,45.0,104,3.7,53.2
0,422.1461573,5.25,0.36,22188387.0,8.2,1.03,75.0,75.0,75.0,14.1,19.3,425.0,108,3.7,52.1
0,385.7567141,6.51,0.353,21547463.0,7.9,1.2,75.0,73.0,78.0,16.3,18.9,434.0,113,3.7,51.2
0,369.1545359,6.87,0.341,29237.0,7.3,1.23,75.0,71.0,8.0,16.2,18.5,434.0,117,3.8,58.0
0,336.3318145,5.91,0.332,231275.0,7.0,1.54,76.0,69.0,83.0,15.9,18.1,429.0,120,3.8,54.0
0,283.8911588,6.39,0.318,19716598.0,6.7,1.68,76.0,67.0,85.0,15.3,17.7,424.0,124,3.9,51.0
0,262.884551,6.45,0.311,19139658.0,6.2,2.16,76.0,76.0,76.0,14.5,17.3,416.0,127,4.0,49.8
0,256.4414872,5.64,0.298,18588758.0,5.8,2.09,25.0,72.0,73.0,13.4,16.9,48.0,132,4.0,49.5
0,277.6486591,6.16,0.291,1867687.0,5.4,1.14,80.94046121593291,69.0,7.0,12.2,16.5,43.0,136,4.1,49.0
0,1194.59137,5.9381895280235915,0.552,5243669.0,9.1,4.6028607871720375,89.0,89.0,89.0,0.3,23.8,199.0,50,13.0,66.6
0,1262.893782,2.28,0.547,51924182.0,9.1,0.01,88.0,88.0,88.0,0.3,22.9,21.0,52,13.1,66.4
0,1168.83947,2.16,0.54,51448196.0,9.1,0.7,75.0,76.0,75.0,0.4,22.1,22.0,55,13.2,66.2
0,1171.58257,2.22,0.533,5986514.0,9.1,0.55,58.0,87.0,84.0,0.5,21.3,25.0,58,13.2,65.9
0,1186.423937,1.87,0.526,555331.0,9.1,0.33,4.0,9.0,84.0,0.5,2.5,27.0,61,13.3,65.6
0,987.7365832,1.92,0.515,5155896.0,8.8,0.3,92.0,9.0,9.0,0.5,19.8,29.0,65,13.3,65.4
0,741.777116,2.5,0.504,49869.0,8.5,0.28,91.0,9.0,9.0,0.6,19.1,211.0,69,13.4,65.2
0,643.951373,1.87,0.493,49479752.0,8.2,0.3,85.0,85.0,85.0,0.6,18.3,296.0,96,13.4,59.2
0,41.451,1.68,0.484,49171586.0,8.1,0.26,85.0,84.0,86.0,0.6,17.6,217.0,78,13.5,64.5
0,296.97284,1.78,0.474,48846474.0,8.0,0.28,75.0,82.0,82.0,0.6,17.0,22.0,83,13.5,64.2
0,247.24276,1.83,0.465,48482614.0,7.9,0.28,62.0,86.0,73.0,0.5,16.4,224.0,87,13.6,63.9
0,219.8156688,1.97,0.455,487377.0,7.8,0.44,39.0,92.0,82.0,0.5,15.7,228.0,90,13.6,63.5
0,219.782326,1.97,0.445,47624894.0,7.7,0.4,8.0,86.0,78.0,0.5,15.2,231.0,93,13.6,63.2
0,143.77651,2.5,0.435,471422.0,7.6,0.41,80.94046121593291,84.0,79.0,0.4,14.6,235.0,96,13.7,62.8
0,138.9249275,1.8,0.427,46627994.0,7.6,0.38,80.94046121593291,77.0,73.0,0.4,14.1,239.0,98,13.7,62.5
0,193.187484,1.84,0.417,4695462.0,7.5,0.35,80.94046121593291,88.0,82.0,0.4,13.6,243.0,100,13.7,62.1
0,4737.66996,5.9381895280235915,0.637,2425561.0,11.7,4.6028607871720375,92.0,92.0,92.0,2.1,35.7,248.0,3,8.1,65.8
0,5421.343953,8.93,0.632,237992.0,11.7,0.01,88.0,88.0,88.0,2.2,34.9,242.0,3,8.5,65.9
0,5488.131712,8.53,0.625,231652.0,11.6,0.01,89.0,89.0,89.0,2.5,34.1,232.0,3,8.9,66.1
0,5749.44752,8.24,0.619,2263934.0,11.5,0.01,84.0,84.0,84.0,3.7,33.3,232.0,4,9.4,65.8
0,56.971392,8.78,0.612,2215621.0,11.5,7.84,82.0,85.0,82.0,4.7,32.5,268.0,4,9.9,64.3
0,5191.58381,7.89,0.604,217317.0,11.4,7.58,83.0,83.0,83.0,6.2,31.8,299.0,4,1.4,63.0
0,4153.497885,8.5,0.598,21374.0,11.4,7.99,80.94046121593291,83.0,83.0,8.7,31.0,36.0,4,1.9,62.4
0,429.6561,7.15,0.589,216375.0,11.3,6.28,80.94046121593291,83.0,83.0,11.7,3.2,317.0,4,11.4,61.7
0,422.51968,6.99,0.578,279915.0,11.3,5.12,80.94046121593291,81.0,86.0,15.2,29.4,356.0,4,12.0,60.0
0,3881.29535,7.2,0.57,255734.0,11.4,4.94,80.94046121593291,74.0,86.0,19.2,28.7,431.0,4,12.6,57.0
0,3573.146387,7.32,0.565,232196.0,11.6,4.89,80.94046121593291,86.0,86.0,22.1,27.9,477.0,4,13.1,55.1
0,3288.257373,6.47,0.559,29228.0,11.7,4.8,80.94046121593291,81.0,81.0,24.0,27.2,483.0,4,13.7,54.7
0,2482.36862,6.52,0.554,1986535.0,11.7,5.28,80.94046121593291,82.0,79.0,24.7,26.5,471.0,4,14.3,55.0
0,1713.47594,6.17,0.556,1962147.0,11.8,5.09,80.94046121593291,78.0,77.0,24.6,25.8,452.0,4,14.8,55.7
0,1834.29486,6.18,0.556,1933596.0,11.7,5.09,80.94046121593291,79.0,78.0,23.9,25.1,426.0,4,15.4,56.5
0,257.99557,6.11,0.559,1899257.0,11.5,5.73,80.94046121593291,8.0,79.0,22.8,24.5,41.0,4,15.9,57.4
0,136.18321,4.65,0.6275510645976166,12753375.120052498,9.6,0.01,87.0,87.0,87.0,0.1,87.3,164.79644808743168,0,0.1,69.22493169398912
0,743.7653489,5.9381895280235915,0.555,28656282.0,12.2,4.6028607871720375,91.0,9.0,91.0,0.1,19.1,165.0,21,16.1,69.2
0,76.2386977,5.8,0.551,28323241.0,12.4,0.01,92.0,92.0,92.0,0.1,18.5,158.0,22,16.3,69.6
0,688.6172788,5.69,0.545,2798531.0,12.3,0.27,92.0,92.0,92.0,0.1,18.0,162.0,24,16.5,69.3
0,681.7925868,5.89,0.538,27649925.0,12.3,0.26,9.0,9.0,9.0,0.2,17.4,167.0,25,16.7,68.9
0,692.1166842,6.73,0.529,27327147.0,12.0,0.27,92.0,92.0,92.0,0.2,16.9,172.0,27,16.9,68.4
0,592.1835216,6.43,0.515,2723137.0,11.1,0.24,82.0,83.0,82.0,0.2,16.4,178.0,30,17.2,68.0
0,48.7299,6.41,0.502,2674113.0,10.5,0.22,89.0,93.0,89.0,0.2,15.9,183.0,32,17.4,67.5
0,473.844449,6.44,0.492,26475859.0,10.1,0.21,82.0,82.0,82.0,0.2,15.4,189.0,35,17.6,67.0
0,393.8843518,5.84,0.486,26214847.0,10.0,0.2,82.0,82.0,82.0,0.2,14.9,194.0,38,17.8,66.6
0,348.6314534,5.7,0.476,2594618.0,9.6,0.2,69.0,91.0,89.0,0.2,14.4,21.0,41,18.0,66.0
0,317.89198,5.72,0.469,2564287.0,9.4,0.2,41.0,78.0,75.0,0.2,13.9,28.0,44,18.2,65.4
0,287.4156,5.82,0.463,2539449.0,9.3,0.21,27.0,8.0,8.0,0.2,13.4,218.0,47,18.4,64.7
0,253.72412,5.48,0.457,2495623.0,9.2,0.2,2.0,76.0,78.0,0.1,12.9,22.0,50,18.6,64.3
0,246.375621,5.6,0.447,24566342.0,8.6,0.19,80.94046121593291,72.0,72.0,0.1,12.4,238.0,54,18.8,63.1
0,248.6183539,5.36,0.446,24161777.0,9.0,0.09,80.94046121593291,73.0,72.0,0.1,11.9,23.0,58,19.0,63.2
0,231.42554,5.43,0.439,2374911.0,8.9,0.08,80.94046121593291,74.0,74.0,0.1,11.4,238.0,62,19.2,62.5
1,44292.88473,5.9381895280235915,0.923,16939923.0,18.1,4.6028607871720375,94.0,95.0,95.0,0.1,62.1,57.0,1,0.9,81.9
1,52157.4687,1.9,0.923,168658.0,18.1,0.01,92.0,96.0,96.0,0.1,61.6,58.0,1,0.9,81.7
1,51574.48942,11.4,0.922,1684432.0,18.1,8.68,51.0,97.0,97.0,0.1,61.0,6.0,1,0.9,81.4
1,49474.7561,11.1,0.921,16754962.0,18.1,9.05,2.0,97.0,97.0,0.1,6.5,62.0,1,0.9,81.1
1,5354.6536,1.53,0.911,1669374.0,17.2,8.96,2.0,97.0,97.0,0.1,59.9,63.0,1,0.9,81.1
1,5338.25483,1.48,0.906,16615394.0,17.0,9.33,80.94046121593291,97.0,97.0,0.1,59.3,64.0,1,0.9,88.0
1,519.349,1.29,0.906,1653388.0,16.9,9.23,80.94046121593291,97.0,97.0,0.1,58.6,65.0,1,0.9,86.0
1,56928.8248,9.57,0.905,16445593.0,16.8,9.62,80.94046121593291,97.0,97.0,0.1,57.9,68.0,1,0.9,83.0
1,51241.31562,9.36,0.899,16381696.0,16.6,9.53,80.94046121593291,97.0,97.0,0.1,57.3,68.0,1,1.0,82.0
1,44453.97119,9.36,0.893,1634611.0,16.5,9.79,80.94046121593291,96.0,96.0,0.1,56.5,71.0,1,1.0,79.8
1,41577.169,9.6,0.888,16319868.0,16.4,9.69,80.94046121593291,96.0,96.0,0.1,55.8,72.0,1,1.0,79.4
1,39954.64222,8.52,0.885,16281779.0,16.5,9.56,80.94046121593291,98.0,98.0,0.1,55.0,77.0,1,1.0,79.2
1,35245.1647,8.46,0.881,1622532.0,16.5,9.56,80.94046121593291,98.0,98.0,0.1,54.2,8.0,1,1.0,78.7
1,28817.32321,8.34,0.882,16148929.0,16.9,9.68,80.94046121593291,97.0,97.0,0.1,53.4,81.0,1,1.0,78.4
1,26584.12169,7.79,0.878,164618.0,16.7,9.95,80.94046121593291,97.0,97.0,0.1,52.6,82.0,1,1.1,78.3
1,25921.12794,7.42,0.873,15925513.0,16.5,10.06,80.94046121593291,97.0,97.0,0.1,51.8,84.0,1,1.1,78.1
1,3821.8937,5.9381895280235915,0.913,12753375.120052498,19.2,8.7,92.0,92.0,92.0,0.1,67.5,66.0,0,0.3,81.6
1,4453.24673,11.3,0.91,12753375.120052498,19.2,9.07,93.0,93.0,93.0,0.1,66.9,67.0,0,0.3,81.5
1,42889.88141,11.17,0.908,12753375.120052498,19.3,9.18,93.0,92.0,92.0,0.1,66.4,69.0,0,0.3,81.3
1,3997.25624,11.53,0.904,12753375.120052498,19.5,9.2,93.0,93.0,93.0,0.1,65.9,7.0,0,0.3,81.1
1,38426.5581,11.24,0.901,12753375.120052498,19.7,9.47,95.0,95.0,95.0,0.1,65.3,72.0,0,0.3,86.0
1,33691.34837,11.2,0.899,12753375.120052498,20.3,9.62,9.0,93.0,93.0,0.1,64.8,71.0,0,0.3,89.0
1,282.94193,11.21,0.895,12753375.120052498,19.3,9.24,93.0,92.0,92.0,0.1,64.3,73.0,0,0.3,85.0
1,31287.77865,1.7,0.894,12753375.120052498,19.5,9.49,9.0,89.0,89.0,0.1,63.8,75.0,0,0.3,81.0
1,3259.73471,8.35,0.891,12753375.120052498,19.2,9.19,88.0,88.0,88.0,0.1,63.2,76.0,0,0.3,81.0
1,2667.86452,8.65,0.888,12753375.120052498,19.1,9.34,87.0,89.0,89.0,0.1,62.6,76.0,0,0.3,79.9
1,2775.89515,8.25,0.886,12753375.120052498,18.9,9.31,87.0,89.0,89.0,0.1,62.1,78.0,0,0.3,79.9
1,2542.39935,7.89,0.884,12753375.120052498,18.4,9.15,88.0,87.0,89.0,0.1,61.5,79.0,0,0.3,79.2
1,21913.7817,7.71,0.881,12753375.120052498,18.2,8.91,89.0,86.0,9.0,0.1,6.9,82.0,0,0.3,79.1
1,16874.31232,7.89,0.873,12753375.120052498,17.5,9.13,89.0,84.0,9.0,0.1,6.3,83.0,0,0.3,78.7
1,13882.85683,7.58,0.868,12753375.120052498,17.4,8.75,9.0,82.0,9.0,0.1,59.6,83.0,0,0.3,78.5
1,13641.1272,7.47,0.864,12753375.120052498,17.2,8.91,9.0,82.0,9.0,0.1,58.9,87.0,0,0.3,78.6
0,295.966488,5.9381895280235915,0.642,68235.0,11.7,4.6028607871720375,98.0,99.0,98.0,0.1,54.0,145.0,2,1.7,74.8
0,1975.46477,9.4,0.636,613997.0,11.6,3.55,98.0,99.0,98.0,0.1,53.2,148.0,3,1.7,74.5
0,1847.19849,8.43,0.63,5945747.0,11.5,3.58,98.0,99.0,98.0,0.1,52.4,157.0,3,1.7,73.9
0,1792.3845,8.4,0.625,587718.0,11.5,3.63,98.0,99.0,98.0,0.1,51.7,157.0,3,1.7,73.9
0,1682.957924,6.39,0.62,58782.0,11.5,3.39,98.0,99.0,98.0,0.1,5.9,147.0,3,1.8,74.5
0,1526.497938,6.58,0.614,5737723.0,11.4,3.38,98.0,99.0,98.0,0.1,5.2,154.0,3,1.8,73.2
0,1464.497754,6.82,0.613,5666581.0,11.3,3.36,98.0,99.0,98.0,0.2,49.4,163.0,3,1.8,73.2
0,1518.85386,6.98,0.607,559456.0,11.1,3.64,97.0,97.0,97.0,0.2,48.6,169.0,3,1.8,72.5
0,1344.31871,6.91,0.601,552216.0,11.0,3.83,93.0,93.0,93.0,0.2,47.9,173.0,4,1.9,72.5
0,124.992617,6.33,0.597,545211.0,11.0,3.69,88.0,88.0,88.0,0.3,47.1,17.0,4,1.9,73.0
0,1175.116225,6.11,0.592,5379328.0,11.0,3.7,86.0,87.0,86.0,0.3,46.4,194.0,4,1.9,71.2
0,191.55157,6.13,0.587,53973.0,11.0,3.81,79.0,8.0,79.0,0.3,45.7,194.0,4,2.0,71.0
0,115.565314,6.12,0.583,524879.0,11.0,3.77,86.0,86.0,86.0,0.3,44.9,198.0,5,2.0,76.0
0,11.147277,5.71,0.577,5171734.0,10.7,3.5,85.0,85.0,85.0,0.4,44.2,197.0,5,2.1,75.0
0,143.6758,5.26,0.57,5175.0,10.4,3.51,87.0,89.0,87.0,0.4,43.5,193.0,5,2.1,73.0
0,116.2743,5.39,0.562,526796.0,10.1,3.61,83.0,85.0,83.0,0.4,42.8,192.0,5,2.1,73.0
0,358.99731,5.9381895280235915,0.351,19896965.0,5.4,4.6028607871720375,65.0,65.0,65.0,0.4,19.3,22.0,87,9.4,61.8
0,43.646498,5.82,0.345,19148219.0,5.3,0.01,68.0,67.0,68.0,0.5,18.9,223.0,88,9.6,61.4
0,416.14838,5.9,0.341,18426372.0,5.3,0.01,67.0,56.0,67.0,0.6,18.5,227.0,89,9.9,69.0
0,391.515524,6.11,0.331,17731634.0,5.1,0.01,71.0,71.0,71.0,0.7,18.1,232.0,90,1.1,63.0
0,375.5819866,6.66,0.323,1764636.0,4.8,0.15,75.0,4.0,75.0,0.7,17.7,241.0,93,1.3,59.4
0,348.151511,6.36,0.312,16425578.0,4.5,0.12,7.0,75.0,7.0,0.9,17.3,252.0,95,1.6,58.2
0,341.2894618,6.98,0.307,15813913.0,4.2,0.11,71.0,71.0,71.0,1.1,16.9,263.0,99,1.8,57.1
0,354.8185998,6.76,0.298,15228525.0,4.0,0.12,80.94046121593291,68.0,67.0,1.3,16.5,272.0,102,11.0,56.0
0,292.55962,6.94,0.293,14668338.0,3.8,0.1,80.94046121593291,57.0,57.0,1.4,16.1,276.0,106,11.3,55.2
0,258.463873,7.39,0.286,1413264.0,3.7,0.11,80.94046121593291,52.0,51.0,1.5,15.7,277.0,110,11.5,54.5
0,25.383731,7.15,0.278,13618449.0,3.5,0.11,80.94046121593291,46.0,45.0,1.6,15.4,278.0,114,11.8,53.7
0,232.5661574,6.61,0.27,1312712.0,3.1,0.11,80.94046121593291,45.0,43.0,1.6,15.0,279.0,118,12.0,52.9
0,215.8548,6.23,0.266,1265687.0,3.0,0.1,80.94046121593291,44.0,41.0,1.6,14.6,28.0,121,12.2,52.1
0,177.828384,6.55,0.261,12262.0,2.9,0.1,80.94046121593291,43.0,39.0,1.6,14.3,282.0,124,12.5,51.4
0,165.257247,7.1,0.255,11771976.0,2.9,0.11,80.94046121593291,42.0,36.0,1.6,13.9,283.0,127,12.7,56.0
0,158.455972,6.1,0.253,11352973.0,2.8,0.1,80.94046121593291,41.0,34.0,1.5,13.6,284.0,128,12.9,50.0
0,2655.157977,5.9381895280235915,0.525,181181744.0,10.0,4.6028607871720375,49.0,49.0,49.0,3.7,25.4,344.0,747,9.7,54.5
0,3221.678128,3.67,0.521,1764652.0,10.0,0.01,49.0,49.0,49.0,3.9,24.7,362.0,759,9.9,53.6
0,2996.96432,3.7,0.514,17182933.0,9.8,8.3,46.0,46.0,46.0,3.9,24.1,367.0,773,1.2,53.2
0,2755.297787,3.3,0.507,167297284.0,9.7,8.54,42.0,42.0,42.0,4.4,23.5,374.0,788,1.6,52.7
0,2527.9423,3.69,0.5,16287776.0,9.6,8.75,46.0,48.0,48.0,4.7,22.8,375.0,802,1.9,52.3
0,2327.3267,3.47,0.492,158578261.0,9.5,8.9,49.0,54.0,54.0,4.8,22.2,374.0,817,11.2,52.0
0,197.661422,4.24,0.487,15442181.0,9.3,9.05,63.0,66.0,63.0,4.9,21.6,376.0,832,11.6,51.6
0,1383.893354,4.0,0.481,1534739.0,9.2,9.3,41.0,6.0,53.0,5.0,21.0,386.0,848,11.9,59.0
0,1136.829645,4.47,0.477,14641724.0,9.1,9.55,42.0,54.0,42.0,5.2,2.4,388.0,863,12.3,55.0
0,119.743286,3.66,0.466,14261494.0,9.0,9.66,27.0,46.0,4.0,5.3,19.9,396.0,879,12.6,49.8
0,87.8938738,4.11,0.463,138939478.0,8.9,9.71,18.0,45.0,36.0,5.4,19.3,4.0,893,12.9,49.2
0,648.815852,4.33,0.445,135393616.0,8.5,9.76,80.94046121593291,43.0,33.0,5.4,18.8,47.0,907,13.2,48.5
0,512.65719,4.5,0.0,131972533.0,8.1,9.75,80.94046121593291,42.0,29.0,5.4,18.3,41.0,918,13.6,48.1
0,459.4572117,2.43,0.0,12866671.0,7.7,9.61,80.94046121593291,4.0,25.0,5.3,17.8,49.0,928,13.8,47.7
0,351.7996666,3.25,0.0,125463434.0,8.0,9.58,80.94046121593291,36.0,27.0,5.1,17.3,48.0,936,14.1,47.4
0,379.1193264,2.84,0.0,1223529.0,7.6,9.23,80.94046121593291,31.0,29.0,4.9,16.9,45.0,943,14.4,47.1
0,7483.158469138481,7.2,0.6275510645976166,12753375.120052498,11.992792792792786,0.01,99.0,99.0,99.0,0.1,77.3,164.79644808743168,0,0.1,69.22493169398912
1,7455.24654,5.9381895280235915,0.948,518867.0,17.7,5.97,80.94046121593291,95.0,95.0,0.1,61.2,59.0,0,0.7,81.8
1,975.49856,9.72,0.945,5137232.0,17.7,6.06,80.94046121593291,93.0,93.0,0.1,6.8,61.0,0,0.7,81.6
1,1291.435,9.39,0.942,579623.0,17.5,6.21,80.94046121593291,94.0,94.0,0.1,6.3,62.0,0,0.7,81.5
1,11563.727,9.16,0.941,518573.0,17.6,6.21,80.94046121593291,95.0,95.0,0.1,59.8,61.0,0,0.7,81.3
1,1574.9861,9.14,0.939,495388.0,17.6,6.53,80.94046121593291,94.0,94.0,0.1,59.4,67.0,0,0.7,81.1
1,87646.75346,9.26,0.936,4889252.0,17.4,6.59,80.94046121593291,93.0,93.0,0.1,58.9,66.0,0,0.7,81.0
1,817.77681,9.49,0.936,4828726.0,17.4,6.68,80.94046121593291,94.0,94.0,0.1,58.5,67.0,0,0.7,89.0
1,9688.5961,8.4,0.936,4768212.0,17.6,6.75,80.94046121593291,94.0,94.0,0.1,58.0,67.0,0,0.7,86.0
1,85128.65759,8.58,0.934,479153.0,17.6,6.6,80.94046121593291,93.0,93.0,0.1,57.5,67.0,0,0.7,85.0
1,74114.69715,8.43,0.931,466677.0,17.5,6.47,80.94046121593291,94.0,94.0,0.1,57.0,7.0,0,0.7,84.0
1,66775.3944,8.89,0.929,4623291.0,17.6,6.37,80.94046121593291,91.0,91.0,0.1,56.5,73.0,0,0.7,81.0
1,5757.26916,9.44,0.924,459191.0,17.5,6.22,80.94046121593291,92.0,92.0,0.1,55.9,77.0,0,0.7,79.8
1,5111.65445,9.85,0.918,4564855.0,17.1,6.04,80.94046121593291,92.0,92.0,0.1,55.3,78.0,0,0.7,79.4
1,4361.1538,9.62,0.916,4538159.0,17.1,5.89,80.94046121593291,93.0,93.0,0.1,54.6,81.0,0,0.7,78.9
1,38549.58934,8.65,0.917,4513751.0,17.5,5.49,80.94046121593291,91.0,91.0,0.1,54.0,82.0,0,0.7,78.8
1,38146.71539,8.27,0.911,449967.0,17.1,5.67,80.94046121593291,91.0,9.0,0.1,53.3,85.0,0,0.7,78.5
0,16627.36433,5.9381895280235915,0.795,12753375.120052498,13.7,4.6028607871720375,99.0,99.0,99.0,0.1,54.6,99.0,1,6.9,76.6
0,2458.45226,3.55,0.796,12753375.120052498,13.7,0.4,99.0,99.0,99.0,0.1,53.5,11.0,1,6.9,76.4
0,21268.7564,2.76,0.796,12753375.120052498,13.7,0.46,98.0,99.0,98.0,0.1,52.8,12.0,1,6.8,76.2
0,22134.916,2.52,0.797,12753375.120052498,13.7,0.51,98.0,99.0,98.0,0.1,52.3,14.0,1,6.8,76.0
0,2986.36,2.49,0.797,12753375.120052498,13.6,0.54,99.0,99.0,99.0,0.1,52.0,15.0,1,6.8,75.8
0,1928.74739,2.74,0.797,12753375.120052498,13.5,0.56,99.0,99.0,99.0,0.1,51.8,16.0,1,6.8,75.6
0,16784.34616,2.83,0.782,12753375.120052498,12.4,0.56,98.0,96.0,98.0,0.1,51.5,18.0,1,6.8,75.4
0,2275.3536,2.1,0.765,12753375.120052498,11.9,0.57,99.0,97.0,99.0,0.1,51.1,19.0,1,6.8,75.2
0,1585.13226,2.43,0.753,12753375.120052498,11.5,0.57,99.0,97.0,99.0,0.1,5.6,113.0,1,6.8,74.9
0,1448.55,2.31,0.748,12753375.120052498,11.6,0.58,99.0,98.0,98.0,0.1,5.1,115.0,1,6.8,74.7
0,12376.97936,2.59,0.742,12753375.120052498,11.5,0.63,99.0,99.0,99.0,0.1,49.5,118.0,1,6.8,74.3
0,1129.28886,2.98,0.734,12753375.120052498,11.5,0.61,99.0,99.0,99.0,0.1,48.9,122.0,1,6.8,74.0
0,969.8126,3.17,0.725,12753375.120052498,11.2,0.56,99.0,99.0,99.0,0.1,48.1,127.0,1,6.8,73.6
0,8629.11774,3.18,0.716,12753375.120052498,11.0,0.54,99.0,99.0,99.0,0.1,47.3,13.0,1,6.8,73.3
0,8476.61511,3.8,0.705,12753375.120052498,10.7,0.55,99.0,99.0,99.0,0.1,46.5,134.0,1,6.9,72.9
0,861.18596,3.7,0.0,12753375.120052498,10.4,0.38,99.0,99.0,99.0,0.1,45.9,138.0,1,6.9,72.6
0,1431.244865,5.9381895280235915,0.548,18938513.0,8.1,4.6028607871720375,72.0,72.0,72.0,0.1,25.4,161.0,433,19.6,66.4
0,1316.98966,2.61,0.542,185546257.0,7.8,0.01,72.0,72.0,72.0,0.1,24.7,162.0,442,19.8,66.2
0,1272.44161,2.7,0.538,181712595.0,7.7,0.04,72.0,72.0,72.0,0.1,23.9,163.0,450,2.0,66.0
0,1261.28967,2.76,0.529,177911533.0,7.6,0.04,72.0,72.0,72.0,0.1,23.2,165.0,456,2.2,65.7
0,1226.215314,3.1,0.525,174184265.0,7.5,0.04,74.0,75.0,74.0,0.1,22.5,167.0,459,2.4,65.5
0,14.142268,3.2,0.521,1756182.0,7.5,0.04,82.0,82.0,82.0,0.1,21.9,172.0,461,2.7,65.1
0,16.63999,2.94,0.514,1674958.0,7.3,0.03,78.0,7.0,71.0,0.1,21.3,175.0,460,2.9,64.8
0,139.31288,3.26,0.513,16364463.0,7.3,0.03,65.0,7.0,62.0,0.1,2.6,177.0,460,21.1,64.6
0,95.4327931,3.35,0.505,16332974.0,6.7,0.03,75.0,75.0,75.0,0.1,2.1,178.0,459,21.3,64.4
0,873.772727,3.4,0.501,15793993.0,6.5,0.03,78.0,77.0,78.0,0.1,19.5,179.0,458,21.5,64.2
0,711.4699463,2.91,0.487,15399667.0,6.1,0.04,7.0,78.0,77.0,0.1,18.9,2.0,459,21.7,62.9
0,649.848233,2.56,0.474,15783.0,5.6,0.01,65.0,65.0,65.0,0.1,18.4,183.0,461,21.8,63.7
0,563.594342,2.61,0.465,1477341.0,5.6,0.01,63.0,69.0,67.0,0.1,17.9,185.0,466,22.0,63.5
0,499.8633,2.76,0.457,144654143.0,5.5,0.01,80.94046121593291,71.0,68.0,0.1,17.4,187.0,474,22.2,63.2
0,51.6568157,2.61,0.45,14161437.0,5.4,0.01,80.94046121593291,68.0,65.0,0.1,16.9,189.0,483,22.4,63.0
0,533.8624114,2.79,0.445,138523285.0,5.3,0.02,80.94046121593291,65.0,62.0,0.1,16.4,19.0,495,22.6,62.8
0,1932.12237,9.27,0.779,292.0,14.2,4.6028607871720375,99.0,99.0,99.0,0.1,83.3,164.79644808743168,0,0.1,69.22493169398912
0,13134.4367,5.9381895280235915,0.785,3969249.0,13.0,4.6028607871720375,73.0,72.0,73.0,0.1,57.8,118.0,1,1.8,77.8
0,12593.7374,8.3,0.78,393986.0,13.0,6.74,8.0,8.0,8.0,0.1,57.1,119.0,1,1.8,77.6
0,11685.97983,8.9,0.773,3838462.0,12.9,6.89,8.0,81.0,8.0,0.1,56.3,118.0,1,1.9,77.5
0,1589.82713,7.25,0.765,3772938.0,12.8,6.95,85.0,87.0,85.0,0.1,55.6,12.0,1,1.9,77.2
0,927.723171,7.5,0.758,377782.0,12.9,6.9,87.0,91.0,87.0,0.1,54.9,121.0,1,1.9,77.3
0,7937.259931,8.5,0.756,3643222.0,12.8,6.94,94.0,95.0,94.0,0.1,54.2,122.0,2,1.9,76.5
0,7429.628274,7.56,0.755,3579385.0,12.8,6.87,85.0,85.0,85.0,0.1,53.4,127.0,2,1.9,76.8
0,6973.9284,6.75,0.75,3516268.0,12.8,6.74,86.0,86.0,86.0,0.1,52.7,127.0,2,2.0,76.5
0,668.8667,6.31,0.743,345387.0,12.9,6.16,85.0,84.0,85.0,0.2,51.9,124.0,2,2.0,76.4
0,5348.518399,7.0,0.744,339195.0,12.9,5.72,88.0,98.0,88.0,0.1,51.1,125.0,2,2.0,76.2
0,4916.54886,7.48,0.74,333465.0,12.9,5.53,92.0,88.0,92.0,0.1,5.3,122.0,2,2.1,75.8
0,4591.892776,8.9,0.733,3269541.0,12.8,5.69,95.0,92.0,95.0,0.2,49.5,123.0,2,2.1,75.8
0,4267.13578,7.6,0.728,329174.0,12.8,5.52,98.0,95.0,98.0,0.1,48.6,126.0,2,2.2,75.5
0,4126.14671,8.3,0.725,3149265.0,12.6,5.52,98.0,99.0,99.0,0.2,47.8,125.0,2,2.2,75.7
0,446.372833,7.72,0.721,389684.0,12.4,5.43,98.0,95.0,99.0,0.1,46.9,124.0,2,2.3,75.5
0,46.29935,7.76,0.716,33347.0,12.1,5.58,80.94046121593291,99.0,98.0,0.2,45.9,121.0,2,2.3,75.7
0,7483.158469138481,5.9381895280235915,0.515,7919825.0,10.0,4.6028607871720375,67.0,74.0,73.0,0.6,48.6,275.0,12,1.3,62.9
0,2182.716565,4.26,0.511,7755785.0,10.0,0.01,67.0,64.0,73.0,0.7,47.9,278.0,13,1.3,62.7
0,229.95364,4.78,0.506,7592865.0,10.0,0.01,73.0,8.0,79.0,0.8,47.2,281.0,13,1.3,62.4
