Year,Status,AdultMort,InfD,EtOH,PercExpen,Measles,BMI,lt5yD,Polio,TotalExpen,DTP,HIV,Thin1_19y,Thin5_9y,Income,Education,Region
2002,0,265.0,13,3.33,0.0,2070,13.3,18,55.0,4.4,53.0,0.1,1.3,1.4,0.468,8.0,1
2012,0,194.0,0,16.35,91.70962117,10,6.5,1,98.0,5.1,98.0,0.1,2.0,2.1,0.793,15.6,5
2008,0,289.0,1,0.49,171.7686449,143,31.3,2,89.0,8.5,89.0,3.3,5.7,5.6,0.427,5.0,7
2015,0,397.0,15,4.614855575868398,0.0,150,22.7,21,47.0,5.9301628423390005,47.0,4.4,8.2,8.2,0.347,7.1,8
2013,1,67.0,0,10.49,703.5527332,51,61.3,0,96.0,8.1,96.0,0.1,0.3,0.2,0.902,18.6,5
2002,0,94.0,0,0.01,1209.680547,0,65.0,1,99.0,3.56,99.0,0.1,3.2,3.0,0.785,13.9,2
2007,1,63.0,0,10.44,11892.33429,1015,54.1,0,94.0,1.21,94.0,0.1,0.5,0.4,0.911,15.3,5
2012,1,61.0,1,9.35,4255.781693,1204,64.8,2,97.0,9.39,97.0,0.1,0.6,0.5,0.871,17.2,5
2005,0,174.0,56,0.16,0.0,77,53.5,68,98.0,5.6,98.0,0.1,3.2,3.2,0.629,11.4,2
2004,0,247.0,24,0.35,66.02236299,31,19.1,42,87.0,5.68,87.0,0.7,11.6,11.5,0.408,6.2,7
2014,0,128.0,28,4.09,0.0,15033,16.7,35,96.0,7.7,95.0,0.1,14.3,14.7,0.675,12.5,1
2006,0,452.0,62,2.65,0.0,11,22.6,89,76.0,5.87,77.0,5.8,7.0,6.9,0.6274187138728308,11.999638728323692,7
2008,0,211.0,10,3.77,0.0,0,48.0,13,87.0,5.0,88.0,0.2,1.3,1.1,0.632,14.0,8
2011,0,128.0,1,4.09,260.9963826,0,51.9,1,96.0,3.71,95.0,0.1,2.0,2.1,0.729,12.7,5
2011,0,268.0,1,0.39,20.35974738,49,32.7,2,87.0,8.71,87.0,2.7,5.6,5.5,0.451,5.9,7
2003,0,13.0,9,0.05,832.3688708,1208,58.5,11,95.0,4.2,95.0,0.1,7.2,7.3,0.747,12.2,2
2015,0,114.0,0,4.614855575868398,0.0,0,31.3,0,93.0,5.9301628423390005,93.0,0.2,6.6,6.6,0.646,13.5,8
2010,0,29.0,49,0.3,17.48293752,190,19.8,65,9.0,1.92,9.0,0.5,13.1,13.3,0.515,8.8,1
2009,0,2.0,1300,2.5,0.844186331,56188,15.4,1700,73.0,4.38,74.0,0.2,27.0,27.8,0.563,10.5,1
2014,0,275.0,7,0.01,0.0,71,26.8,10,9.0,5.15,9.0,3.0,7.6,7.3,0.581,11.1,8
2005,0,129.0,30,1.29,832.9552058,6200,57.6,36,9.0,5.45,9.0,0.1,5.0,4.9,0.681,11.9,2
2000,0,397.0,51,7.3,45.96380839,1459,4.1,73,71.0,8.7,73.0,21.3,16.3,19.1,0.635,13.0,7
2009,0,338.0,23,4.05,2.030494673,305,15.7,34,96.0,6.96,94.0,2.4,7.8,7.8,0.336,8.6,7
2004,0,218.0,0,1.63,43.99452464,37,54.2,0,96.0,3.61,95.0,0.1,4.2,3.9,0.691,13.4,6
2000,1,126.0,0,13.22,0.0,9,59.0,0,98.0,6.31,98.0,0.1,2.3,2.3,0.6274187138728308,11.999638728323692,8
2009,0,491.0,36,1.16,7.915071248,21,17.3,56,93.0,1.18,93.0,14.9,6.9,6.8,0.415,9.9,7
2005,0,92.0,0,0.16,179.7147814,9,31.2,0,93.0,2.62,94.0,0.1,6.4,5.9,0.834,14.1,8
2005,0,139.0,27,0.01,0.0,7,48.5,32,95.0,6.6,95.0,0.1,7.4,7.7,0.687,11.4,2
2006,0,115.0,0,8.39,181.5000856,0,47.7,0,85.0,5.27,84.0,0.1,4.0,3.9,0.766,14.8,8
2002,1,74.0,0,10.85,6853.628494,0,51.8,0,95.0,1.61,93.0,0.1,0.6,0.5,0.89,15.2,5
2003,0,18.0,0,3.15,0.0,0,62.8,0,88.0,9.69,92.0,0.1,0.2,0.2,0.612,10.4,6
2005,1,78.0,0,13.31,973.681333,95,55.1,0,9.0,7.27,9.0,0.1,0.3,0.2,0.889,17.5,5
2006,0,295.0,8,7.08,76.19868936,109,46.8,9,99.0,3.73,99.0,0.1,2.4,2.5,0.747,14.3,1
2007,0,185.0,0,8.12,916.4741775,1,31.2,0,99.0,3.3,99.0,0.1,5.9,6.3,0.733,13.1,7
2003,0,332.0,49,4.58,41.60951275,2946,13.3,92,83.0,5.61,79.0,2.9,1.7,1.3,0.0,3.8,7
2007,0,164.0,6,6.05,74.8217488,0,5.4,8,86.0,4.34,85.0,1.6,3.4,3.4,0.685,12.7,8
2007,0,229.0,4,2.77,0.0,40,39.0,4,94.0,6.87,94.0,0.1,3.3,3.4,0.618,12.6,1
2008,0,441.0,29,3.91,5.379606465,44,2.7,44,75.0,1.29,77.0,1.9,8.7,8.7,0.367,8.3,7
2003,0,22.0,38,0.2,2.79096532,13344,12.9,50,76.0,5.48,78.0,0.1,18.0,18.6,0.457,9.2,1
2007,1,221.0,0,12.12,170.9884138,0,57.7,0,94.0,7.1,94.0,0.1,2.4,2.4,0.814,16.2,5
2013,0,13.0,3,1.29,594.6453102,16,59.3,3,98.0,7.26,98.0,0.1,6.4,6.3,0.72,14.7,2
2000,1,74.0,0,6.17,5809.12199,0,54.2,0,98.0,9.28,98.0,0.1,1.0,0.9,0.847,16.8,5
2008,0,275.0,41,1.78,161.0106435,82,24.2,61,92.0,4.85,93.0,2.2,7.5,7.4,0.53,9.8,7
2006,0,284.0,25,1.19,75.91429496,176,21.0,39,76.0,4.75,74.0,2.0,8.5,8.4,0.434,8.7,7
2000,1,175.0,4,10.16,152.6368899,35,51.4,5,99.0,4.33,99.0,0.1,4.0,4.3,0.703,11.5,5
2000,0,257.0,6,4.49,7.883791474,817,54.8,8,99.0,5.59,99.0,0.7,3.0,3.1,0.669,13.3,5
2002,0,43.0,43,0.36,3.039691193,7277,14.4,76,31.0,8.33,25.0,5.0,11.1,11.0,0.303,5.1,7
2007,0,26.0,2,3.79,126.698109,12,43.9,2,99.0,5.6,95.0,0.1,2.2,2.4,0.661,13.0,1
2008,0,338.0,8,2.58,0.0,2,23.3,11,77.0,2.9,79.0,4.3,8.4,8.0,0.527,10.0,8
2008,0,77.0,0,9.51,3682.88717,1,62.4,0,99.0,9.76,99.0,0.1,0.8,0.7,0.853,15.9,5
2010,1,64.0,1,9.78,578.7417172,302,63.5,2,97.0,9.56,97.0,0.1,0.6,0.5,0.86,16.4,5
2014,0,117.0,0,0.01,414.0242418,0,3.5,0,95.0,4.76,95.0,0.2,6.8,6.7,0.643,13.5,8
2005,1,14.0,0,11.14,2503.714258,0,54.1,0,95.0,8.5,95.0,0.1,1.9,2.0,0.853,16.3,5
2006,1,161.0,1,10.39,508.6304588,1,6.3,1,96.0,6.67,95.0,0.1,2.2,2.2,0.75,13.5,5
2002,0,157.0,8,3.88,187.3843511,0,45.1,10,88.0,4.62,88.0,0.3,1.5,1.4,0.675,12.5,3
2010,0,212.0,5,8.39,375.6835376,39,58.5,6,57.0,7.81,52.0,0.2,2.4,2.5,0.728,14.9,5
2014,1,14.0,23,8.82,0.0,667,69.1,27,93.0,17.14,95.0,0.1,0.8,0.6,0.6274187138728308,11.999638728323692,4
2009,0,283.0,44,4.55,81.14304705,54118,16.1,77,91.0,7.41,92.0,1.1,9.3,8.8,0.356,5.9,7
2006,0,14.0,1,4.17,523.4724284,0,54.6,1,99.0,7.67,89.0,0.1,3.4,3.2,0.732,14.7,8
2000,0,196.0,0,4.79,219.0239836,0,4.8,0,91.0,3.98,91.0,0.3,3.8,3.7,0.668,11.7,8
2004,0,134.0,1,7.42,462.7076756,11,53.3,1,96.0,8.24,88.0,0.1,2.6,2.6,0.72,13.1,5
2007,1,76.0,0,9.19,606.3106561,25,63.2,0,88.0,8.35,88.0,0.1,0.3,0.3,0.891,19.2,6
2014,0,143.0,0,8.42,789.2764615,0,47.4,0,81.0,6.1,97.0,0.1,3.8,3.8,0.749,15.8,8
2008,0,297.0,5,2.64,28.30191127,12,21.9,7,77.0,6.5,77.0,6.0,8.5,8.4,0.398,8.8,7
2007,0,296.0,1,0.45,20.86878709,24,3.9,2,88.0,7.72,88.0,3.5,5.8,5.7,0.416,4.5,7
2014,1,53.0,0,0.01,207.3041936,10,59.8,0,99.0,7.37,99.0,0.1,0.9,1.0,0.85,14.0,5
2013,0,37.0,7,0.01,0.0,740,55.2,9,5.0,3.25,41.0,0.1,6.3,6.1,0.635,13.0,2
2001,0,586.0,5,2.86,38.57187011,217,25.4,7,78.0,7.53,78.0,31.2,11.1,11.1,0.443,10.3,7
2003,0,215.0,0,0.5,1.76541345,0,7.6,0,79.0,9.98,7.0,0.1,0.2,0.2,0.0,11.6,6
2000,1,8.0,0,5.59,134.3547253,2,62.3,0,94.0,6.83,94.0,0.1,0.8,0.7,0.779,13.8,5
2003,0,151.0,0,7.16,1158.065259,0,4.1,0,99.0,4.53,99.0,0.1,3.5,3.5,0.0,0.0,8
2007,0,178.0,367,0.03,3.912744517,2801,2.1,459,75.0,3.35,75.0,0.1,2.8,21.3,0.505,6.7,2
2008,0,127.0,37,5.36,159.8772264,0,58.7,43,96.0,6.6,96.0,0.1,1.7,1.6,0.735,12.3,4
2013,1,114.0,0,9.89,0.0,0,57.8,0,98.0,8.0,98.0,0.1,1.2,1.3,0.838,15.0,5
2012,0,118.0,0,5.77,339.7190493,0,62.3,0,95.0,8.74,95.0,0.1,1.5,1.5,0.784,15.5,3
2003,0,13.0,391,2.96,122.9365349,71879,22.6,467,87.0,4.82,86.0,0.1,5.3,4.7,0.61,9.9,1
2011,1,73.0,0,12.04,8272.306757,68,55.7,0,89.0,1.94,89.0,0.1,1.7,2.0,0.88,15.7,5
2015,0,255.0,5,4.614855575868398,0.0,198,18.6,7,95.0,5.9301628423390005,95.0,0.4,8.4,8.2,0.418,5.0,7
2003,0,417.0,9,2.45,0.0,3712,2.7,14,5.0,2.61,5.0,6.8,9.1,8.8,0.492,9.4,8
2001,1,72.0,4,8.03,5486.51208,22552,22.5,5,81.0,7.75,95.0,0.1,1.7,1.4,0.856,14.6,1
2000,0,188.0,0,8.24,601.7608115,0,27.1,0,98.0,4.62,98.0,0.1,6.3,6.7,0.0,12.3,7
2012,0,11.0,0,0.01,648.1331781,0,6.2,0,94.0,7.25,94.0,0.1,1.9,1.9,0.797,15.1,5
2012,0,133.0,2,0.01,0.0,320,61.8,2,98.0,4.3,98.0,0.1,5.6,5.4,0.706,13.7,2
2011,0,241.0,2,0.12,59.6596497,3,22.1,2,85.0,6.1,83.0,0.2,7.0,6.8,0.479,10.6,7
2010,0,152.0,3,5.65,359.9760397,0,46.4,3,85.0,9.1,89.0,0.1,2.1,2.0,0.664,12.4,3
2006,0,243.0,1,12.6,364.426052,149,57.2,1,97.0,6.34,99.0,0.1,2.2,2.4,0.723,14.6,5
2012,0,121.0,1,3.89,274.1526986,0,52.6,1,96.0,4.48,95.0,0.1,2.0,2.1,0.732,12.7,5
2014,0,66.0,1,0.01,0.0,442,31.2,2,99.0,7.37,99.0,0.1,1.5,1.0,0.6274187138728308,11.999638728323692,8
2002,0,81.0,1,8.09,160.8897265,5,58.6,1,92.0,8.72,92.0,0.1,0.8,0.8,0.811,14.6,5
2002,0,134.0,1,2.86,57.17810403,40,47.8,1,96.0,5.4,94.0,0.1,2.1,2.1,0.645,10.8,5
2006,1,138.0,0,10.28,0.0,0,53.7,0,99.0,7.35,99.0,0.1,1.4,1.5,0.793,14.3,5
2006,0,179.0,365,0.03,40.36829999,7641,19.5,458,77.0,3.4,78.0,0.1,21.0,21.5,0.501,6.5,2
2014,0,189.0,8,3.62,0.0,0,51.9,10,99.0,6.33,98.0,0.1,1.2,1.1,0.666,13.8,8
2000,1,11.0,1,11.21,287.2084529,0,58.1,1,96.0,8.12,95.0,0.1,0.8,0.8,0.869,18.0,5
2001,0,253.0,6,4.31,8.897421459,16970,55.1,7,99.0,5.66,99.0,0.8,2.9,3.0,0.673,13.2,5
2014,0,162.0,359,0.01,62.29361092,1370,24.7,442,72.0,2.61,72.0,0.1,19.4,19.8,0.542,7.8,2
2015,1,74.0,0,4.614855575868398,0.0,18,6.1,0,95.0,5.9301628423390005,95.0,0.1,1.4,1.3,0.888,17.3,5
2000,0,125.0,0,2.86,0.0,36,52.7,0,96.0,8.52,95.0,0.1,2.8,2.8,0.0,11.7,8
2008,0,295.0,237,2.09,0.0,12461,18.2,324,64.0,4.46,65.0,1.8,1.8,1.7,0.6274187138728308,11.999638728323692,7
2015,0,413.0,22,4.614855575868398,0.0,607,24.4,30,86.0,5.9301628423390005,86.0,0.5,7.4,7.3,0.431,9.5,7
2004,0,166.0,0,11.93,0.0,0,39.0,0,91.0,6.2,91.0,0.2,4.4,4.4,0.686,12.3,8
2001,0,251.0,26,0.34,6.064221202,24789,17.9,49,49.0,4.98,52.0,0.6,12.1,12.1,0.381,5.4,7
2005,1,85.0,3,11.67,6012.92584,778,57.6,3,95.0,1.52,96.0,0.1,1.1,1.1,0.884,16.4,5
2008,0,477.0,3,4.87,413.0063027,1,28.9,4,89.0,8.19,88.0,40.2,6.1,6.3,0.514,10.6,7
2012,0,194.0,8,3.89,0.0,0,5.6,11,93.0,5.56,93.0,0.1,1.2,1.1,0.655,13.8,8
2007,0,295.0,11,0.71,85.7175381,0,42.7,14,72.0,4.4,71.0,1.4,1.4,1.3,0.461,8.6,6
2007,0,12.0,0,1.75,0.0,1,55.9,0,96.0,6.9,95.0,0.1,2.4,2.5,0.709,12.2,8
2003,0,51.0,17,1.49,46.11619441,652,17.5,26,44.0,4.31,47.0,12.8,1.0,1.1,0.316,5.6,8
2010,0,86.0,1,0.01,2009.575605,13,68.4,1,98.0,2.76,98.0,0.1,3.3,3.2,0.79,13.5,2
2003,1,72.0,0,10.82,842.2768087,574,52.3,0,95.0,1.93,93.0,0.1,0.6,0.5,0.889,15.0,5
2003,0,98.0,1,1.74,277.1818332,42,56.8,1,94.0,2.65,94.0,0.1,5.2,5.0,0.808,12.3,2
2011,1,58.0,0,7.4,11477.6671,26,57.7,0,98.0,11.7,98.0,0.1,1.4,1.3,0.901,16.0,5
2008,0,178.0,10,0.32,4.153362912,0,35.3,12,87.0,5.58,86.0,0.3,3.8,3.8,0.592,10.8,1
2003,1,95.0,0,11.28,507.306164,44,59.4,1,96.0,9.3,95.0,0.1,0.8,0.8,0.878,18.6,5
2005,1,144.0,2,9.5,79.41502672,13,55.5,3,99.0,6.2,99.0,0.1,2.3,2.5,0.797,14.8,5
2001,0,171.0,6,2.74,15.36175284,0,39.6,8,99.0,6.88,96.0,1.6,2.7,2.7,0.557,9.9,8
2012,0,12.0,1,6.95,201.7490628,0,55.6,1,87.0,7.25,85.0,0.1,1.9,1.9,0.765,12.8,8
2006,0,144.0,8,3.52,19.13983284,0,47.9,9,92.0,5.86,96.0,0.3,1.4,1.3,0.693,12.8,3
2000,0,296.0,2,8.87,218.1727473,15,28.1,3,44.0,2.89,45.0,9.5,8.0,7.8,0.637,12.2,7
2009,0,118.0,4,0.59,668.7447334,0,6.9,4,98.0,9.54,98.0,0.1,3.8,3.8,0.742,13.6,2
2004,0,139.0,28,0.01,0.0,3,47.6,33,98.0,5.89,99.0,0.1,7.4,7.7,0.686,11.8,2
2001,0,381.0,30,4.614855575868398,0.0,0,38.235393646408745,49,82.54829838432451,5.9301628423390005,82.3214162942592,3.0,4.850621546961334,4.881422651933698,0.0,0.0,7
2006,1,113.0,28,8.63,0.0,55,64.4,33,93.0,15.27,96.0,0.1,0.7,0.6,0.6274187138728308,11.999638728323692,4
2006,0,383.0,28,4.614855575868398,0.0,0,38.235393646408745,43,82.54829838432451,5.9301628423390005,82.3214162942592,4.1,4.850621546961334,4.881422651933698,0.0,0.0,7
2006,1,65.0,0,10.24,10598.08187,0,53.7,0,94.0,1.39,94.0,0.1,0.6,0.4,0.904,15.2,5
2005,0,2.0,364,0.04,30.59320769,2981,18.9,459,78.0,2.91,77.0,0.1,21.2,21.7,0.487,6.1,2
2009,0,259.0,25,1.16,71.01399249,1461,22.5,39,8.0,4.46,79.0,1.6,7.9,7.8,0.448,9.3,7
2000,0,284.0,58,0.1,13.35783844,21319,13.6,128,41.0,6.1,34.0,1.5,12.8,12.9,0.253,2.8,7
2005,0,137.0,22,0.47,9.469371264,0,49.1,26,98.0,5.6,98.0,0.1,6.5,6.3,0.569,9.8,2
2004,0,284.0,2,1.75,73.24150483,0,41.3,2,99.0,5.99,99.0,0.1,2.3,2.4,0.621,11.2,1
2004,0,386.0,94,3.53,8.8667775,29,17.2,152,4.0,4.71,4.0,2.5,1.2,1.1,0.415,6.4,7
2000,0,243.0,15,2.32,0.0,122,42.6,20,74.0,5.67,75.0,0.1,1.5,1.4,0.6,13.3,8
2014,1,65.0,0,11.12,16255.16198,0,6.9,0,99.0,6.94,99.0,0.1,1.0,0.9,0.892,13.9,5
2008,0,193.0,0,1.09,19.74929219,0,44.7,0,94.0,5.97,89.0,0.1,1.2,1.2,0.489,9.2,6
2009,0,587.0,30,4.64,1.040021112,853,29.0,45,69.0,6.26,73.0,18.1,7.5,7.4,0.419,9.9,7
2003,0,231.0,7,2.88,179.6156482,1,39.4,8,66.0,3.85,83.0,0.1,3.5,3.4,0.0,10.3,1
2004,0,12.0,0,9.89,4508.806185,0,57.6,0,96.0,8.21,98.0,0.1,0.9,0.8,0.869,18.3,5
2003,0,268.0,21,1.44,55.59543946,653,13.1,26,69.0,6.74,69.0,1.9,11.6,11.7,0.445,9.3,1
2011,0,249.0,156,1.32,67.77565369,3255,16.0,231,7.0,6.55,65.0,1.4,1.9,1.6,0.411,8.2,7
2000,0,355.0,45,0.01,0.0,3965,17.8,74,37.0,5.9301628423390005,33.0,0.8,8.0,7.9,0.6274187138728308,11.999638728323692,2
2010,0,73.0,0,1.83,91.13971812,0,22.1,0,97.0,7.93,96.0,0.1,14.0,14.1,0.653,11.6,1
2010,0,273.0,54,0.6,9.585584394,1719,2.7,91,77.0,6.35,73.0,1.5,8.8,8.5,0.396,7.3,7
2000,0,272.0,1,0.09,35.02948624,0,17.3,2,7.0,3.56,7.0,0.1,7.9,7.9,0.0,8.2,7
2014,0,191.0,0,0.01,225.7307751,0,3.1,0,95.0,8.35,95.0,0.2,5.6,5.4,0.562,11.1,7
2007,0,124.0,26,1.26,115.5801103,3,59.3,31,96.0,6.4,96.0,0.1,5.0,4.8,0.697,12.3,2
2009,0,172.0,0,2.88,42.12368374,0,72.0,0,45.0,5.4,49.0,0.1,0.2,0.2,0.691,12.9,6
2015,0,182.0,32,4.614855575868398,0.0,1433,59.1,38,63.0,5.9301628423390005,58.0,0.1,5.3,5.1,0.649,10.1,2
2004,0,225.0,1,12.27,0.0,4,47.9,1,98.0,8.49,98.0,0.1,3.2,3.4,0.6274187138728308,11.999638728323692,5
2013,0,145.0,11,4.41,15.16255482,1,56.4,13,91.0,6.84,91.0,0.1,2.1,1.9,0.712,13.3,3
2007,0,124.0,1,6.67,14.47305874,0,59.5,1,94.0,8.23,94.0,0.1,1.6,1.5,0.76,15.3,3
2004,0,429.0,82,1.54,46.58195631,9396,18.1,120,69.0,5.91,83.0,15.9,3.9,3.8,0.332,7.0,7
2002,0,129.0,4,0.54,259.1572375,19,55.5,4,95.0,9.68,95.0,0.1,3.9,3.9,0.712,13.0,2
2009,1,136.0,2,10.7,1299.159757,115,57.8,3,96.0,7.12,99.0,0.1,2.1,2.3,0.818,15.1,5
2001,0,74.0,1,2.53,22.27332618,19,58.7,1,93.0,7.61,92.0,0.1,1.1,1.1,0.85,15.1,2
2015,0,125.0,0,4.614855575868398,0.0,0,74.7,0,61.0,5.9301628423390005,66.0,0.1,0.2,0.1,0.702,12.9,6
2002,0,382.0,30,4.614855575868398,0.0,0,38.235393646408745,48,82.54829838432451,5.9301628423390005,82.3214162942592,3.3,4.850621546961334,4.881422651933698,0.0,0.0,7
2015,1,95.0,0,4.614855575868398,0.0,206,63.7,0,94.0,5.9301628423390005,94.0,0.1,1.5,1.4,0.823,15.3,5
2009,0,286.0,3,2.99,0.0,0,23.5,6,97.0,5.85,98.0,2.7,8.4,8.3,0.434,8.9,7
2015,0,61.0,0,4.614855575868398,0.0,0,27.4,0,99.0,5.9301628423390005,99.0,0.1,13.6,13.6,0.701,12.7,1
2012,0,272.0,69,0.01,78.1842153,2787,17.6,93,67.0,8.52,67.0,0.1,17.9,18.0,0.463,9.8,2
2000,0,218.0,4,2.79,353.6690328,0,45.3,5,98.0,8.17,99.0,0.4,2.1,2.0,0.607,11.3,8
2014,0,329.0,8,0.01,54.37396957,34,26.7,11,49.0,1.4,5.0,0.9,6.7,6.5,0.426,9.9,7
2011,0,167.0,371,0.04,57.87736282,4386,22.5,459,75.0,3.1,74.0,0.1,2.0,2.4,0.525,7.5,2
2012,0,42.0,31,0.01,82.76865922,11,18.4,46,95.0,12.6,96.0,8.3,6.6,6.5,0.454,10.7,7
2007,0,45.0,29,3.86,45.57108889,0,2.2,45,63.0,1.12,64.0,2.2,8.9,8.9,0.357,8.2,7
2003,0,178.0,59,0.15,0.0,164,52.3,72,98.0,5.41,98.0,0.1,3.3,3.3,0.621,11.3,2
2000,0,44.0,41,0.25,21.52701616,3546,13.9,74,3.0,6.28,36.0,4.6,11.5,11.4,0.0,4.7,7
2004,0,483.0,3,4.8,368.2848258,4,27.2,4,81.0,6.47,81.0,24.0,13.7,13.7,0.559,11.7,7
2014,0,77.0,1,1.91,3862.68271,344,62.4,1,99.0,3.64,99.0,0.1,5.2,5.0,0.832,13.3,2
2007,0,277.0,5,8.86,46.19685449,1005,57.2,6,98.0,6.36,98.0,0.7,2.5,2.7,0.723,14.8,5
2006,1,93.0,0,11.02,850.9544783,27,55.4,0,93.0,9.92,93.0,0.1,1.2,0.9,0.902,16.9,5
2009,0,11.0,1,4.01,818.8771016,0,56.9,1,99.0,11.78,96.0,0.1,3.4,3.2,0.782,17.7,8
2003,0,28.0,56,0.1,20.26876572,54190,14.6,121,44.0,6.23,41.0,1.6,12.3,12.2,0.266,3.0,7
2012,0,84.0,1,0.01,2957.973963,27,69.5,1,98.0,2.57,98.0,0.1,3.4,3.3,0.794,13.2,2
2013,0,219.0,55,4.61,24.58973399,2920,24.3,69,84.0,4.56,89.0,0.1,1.0,9.7,0.671,11.7,1
2000,0,194.0,18,5.88,0.27564826,4074,18.7,21,97.0,3.4,97.0,0.8,9.4,9.7,0.64,10.9,1
2000,0,647.0,2,5.37,250.8916484,2672,29.9,4,97.0,4.64,97.0,38.8,12.3,12.2,0.559,11.7,7
2014,0,157.0,0,7.01,0.0,0,53.1,0,97.0,8.63,98.0,0.1,3.5,3.4,0.72,13.3,8
2012,1,163.0,0,10.21,1356.022164,3,59.8,0,91.0,5.91,91.0,0.1,2.2,2.2,0.812,15.5,5
2012,0,123.0,33,5.29,112.696486,0,61.5,38,99.0,6.21,99.0,0.1,1.6,1.5,0.748,12.7,4
2010,0,183.0,20,2.73,119.4571154,117,4.7,23,99.0,5.34,99.0,0.2,3.0,3.1,0.657,11.9,1
2008,0,98.0,0,5.13,66.04635027,8,52.1,0,92.0,8.58,91.0,0.1,2.8,2.7,0.71,13.1,5
2004,1,114.0,0,13.11,1116.396502,54,56.9,0,96.0,6.56,96.0,0.1,1.9,1.9,0.771,13.3,5
2007,0,124.0,1,6.16,76.2508038,0,51.9,2,84.0,6.31,85.0,0.2,2.1,2.0,0.743,12.9,8
2007,0,51.0,3,5.55,43.3664999,0,28.5,4,88.0,7.5,87.0,40.7,6.5,6.7,0.508,10.5,7
2012,0,259.0,15,5.68,26.37942542,0,46.5,20,67.0,9.88,67.0,0.8,3.9,3.9,0.477,8.9,8
2012,0,143.0,11,4.44,1487.896562,1,55.7,13,91.0,6.93,91.0,0.1,2.1,1.9,0.707,13.2,3
2001,0,334.0,3,5.07,197.7839552,1339,18.7,4,43.0,1.78,35.0,2.3,1.6,1.4,0.527,8.0,7
2011,1,122.0,0,10.24,0.0,0,56.5,0,99.0,7.96,99.0,0.1,1.2,1.3,0.829,15.0,5
2013,0,83.0,20,0.01,0.0,189,57.2,23,98.0,6.49,98.0,0.1,8.2,8.3,0.769,15.0,2
2007,0,146.0,4,2.29,127.6377505,44,17.9,5,98.0,3.76,98.0,0.1,15.4,15.5,0.725,13.2,1
2015,1,65.0,0,4.614855575868398,0.0,309,57.6,0,93.0,5.9301628423390005,93.0,0.1,1.9,2.1,0.892,15.9,5
2003,0,338.0,34,0.18,2.39524067,2497,17.7,55,61.0,3.45,57.0,2.9,9.7,9.7,0.338,5.9,7
2008,0,287.0,80,0.03,25.87392536,1599,15.7,110,64.0,8.33,64.0,0.1,18.8,18.9,0.433,8.7,2
2005,0,248.0,1,10.78,0.0,6,48.3,1,99.0,9.15,98.0,0.1,3.1,3.3,0.6274187138728308,11.999638728323692,5
2001,1,228.0,0,6.68,332.2751709,1,55.7,0,97.0,6.17,97.0,0.1,2.8,2.8,0.728,14.2,5
2011,0,74.0,0,1.16,4409.17067,101,66.5,0,92.0,1.93,93.0,0.1,5.1,4.6,0.827,12.4,2
2013,0,161.0,0,7.07,0.0,0,52.2,0,97.0,5.21,97.0,0.1,3.5,3.4,0.717,13.3,8
2004,0,183.0,364,0.01,28.98323119,4248,18.4,461,65.0,2.56,65.0,0.1,21.4,21.8,0.474,5.6,2
2001,0,32.0,5,2.55,0.868708478,126,17.9,9,56.0,5.4,53.0,3.6,1.0,1.0,0.0,6.7,7
2006,0,77.0,0,9.42,318.5806628,0,61.2,1,98.0,9.34,98.0,0.1,0.8,0.7,0.85,16.3,5
2000,0,154.0,18,4.59,297.5112337,1,45.4,24,93.0,4.83,98.0,0.5,1.4,1.4,0.674,13.5,3
2009,0,235.0,7,6.64,808.243302,0,48.5,8,99.0,4.13,98.0,0.1,2.3,2.5,0.758,14.6,1
2006,1,64.0,0,11.47,1700.841534,0,55.8,0,97.0,6.28,97.0,0.1,0.9,1.0,0.829,13.4,5
2013,0,232.0,60,0.01,227.8353208,2813,38.235393646408745,88,93.0,8.42,93.0,0.3,4.850621546961334,4.881422651933698,0.478,7.0,7
2011,0,375.0,513,8.75,187.5733187,18843,22.8,802,48.0,3.69,48.0,4.7,11.0,1.9,0.5,9.6,7
2008,0,217.0,4,2.53,0.0,16,39.5,4,95.0,6.7,95.0,0.2,3.3,3.4,0.624,12.6,1
2012,0,126.0,1,9.38,742.5109709,0,58.3,1,93.0,9.89,91.0,0.1,2.1,2.1,0.767,14.0,5
2003,0,216.0,1700,1.19,19.4808682,47147,12.6,2200,57.0,4.3,61.0,0.3,27.3,28.3,0.505,8.6,1
2003,0,184.0,0,5.1,0.0,0,42.9,0,99.0,3.91,99.0,0.4,3.8,3.8,0.682,13.0,8
2006,0,12.0,3,1.46,420.1153538,3,53.1,4,99.0,5.64,99.0,0.1,6.3,6.3,0.689,14.2,2
2005,0,134.0,0,4.26,3.349816965,0,24.3,0,95.0,4.86,95.0,0.8,8.5,8.5,0.582,11.2,8
2005,0,327.0,32,0.21,1.099665984,99,18.5,51,59.0,2.82,59.0,2.7,9.3,9.3,0.346,6.6,7
2008,0,146.0,0,3.97,47.35260547,0,71.4,0,54.0,4.52,26.0,0.1,0.2,0.2,0.688,12.9,6
2013,0,33.0,22,0.01,40.15128458,0,17.6,32,96.0,8.3,96.0,1.0,7.4,7.4,0.398,10.5,7
2007,1,93.0,0,10.99,9703.068121,2,55.9,0,87.0,9.99,87.0,0.1,1.2,0.9,0.904,16.7,5
2007,0,259.0,2,0.16,9.087638194,0,2.1,2,75.0,4.93,75.0,0.1,7.3,7.2,0.459,10.0,7
